model_key,model,dataset,condition,pressure_type,n_items,R0_gap,ordinary_reset_wrong_follow,ordinary_reset_p_wrong,cctp_mean_alpha,cctp_median_alpha,cctp_p25_alpha,cctp_p75_alpha,mean_history_retention,fraction_alpha_0,fraction_alpha_le_025,fraction_alpha_le_050,fraction_alpha_eq_1,cctp_clean_like_rate,cctp_wrong_follow,cctp_p_wrong,cctp_accuracy,cctp_p_correct,cctp_flattening_rate,mean_KL_clean_projected,mean_entropy,mean_max_prob,implementation_guarantee_pass_rate
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_tube_strict,correct_pressure,500,-0.06325621509798764,0.038,0.04167547609990232,0.27744,0.0,0.0,0.6525000000000001,0.72256,0.586,0.626,0.7,0.004,1.0,0.102,0.10274180531356672,0.65,0.655908247732477,0.0,0.008970457834046097,0.09938037655815901,0.965939835800429,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,cctp_tube_strict,wrong_pressure,500,0.24702650875057913,0.368,0.3519581999484691,0.33882,0.3,0.0,0.6225,0.66118,0.442,0.474,0.66,0.004,1.0,0.102,0.10956701913322879,0.65,0.6455112612745761,0.0,0.010946715057605345,0.11692512325768575,0.961966687668021,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,fresh_context_deletion,correct_pressure,500,0.0018090396519283222,0.102,0.10493169119788995,,,,,,,,,,1.0,0.102,0.10493169119788995,0.65,0.6497950458048972,0.0,0.0,0.07876597178247635,0.9675391874868995,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,fresh_context_deletion,wrong_pressure,500,0.0018090396519283222,0.102,0.10493169119788995,,,,,,,,,,1.0,0.102,0.10493169119788995,0.65,0.6497950458048972,0.0,0.0,0.07876597178247635,0.9675391874868995,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,ordinary_reset,correct_pressure,500,-0.06325621509798764,0.038,0.04167547609990232,,,,,,,,,,0.606,0.038,0.04167547609990232,0.844,0.8396447631149979,0.098,2.610106632375875,0.07846574419645101,0.9681201178376054,1.0
mistral_7b,Mistral-7B,truthfulqa_mc,ordinary_reset,wrong_pressure,500,0.24702650875057913,0.368,0.3519581999484691,,,,,,,,,,0.452,0.368,0.3519581999484691,0.432,0.43857751096053416,0.15,3.536138863322225,0.10183698053849993,0.9619382229935118,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_geometric_prob_min_alpha,correct_pressure,500,-0.055256498992682895,0.028,0.028857610641311197,0.47191999999999995,0.555,0.0,0.91,0.52808,0.4,0.422,0.486,0.016,1.0,0.084,0.08021113540817598,0.456,0.47460295710087236,0.0,0.026837866648376476,0.22252521703094033,0.9190217669265704,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_geometric_prob_min_alpha,wrong_pressure,500,0.272105977506551,0.358,0.35622008714054504,0.46782,0.56,0.0,0.9,0.5321800000000001,0.366,0.422,0.486,0.02,1.0,0.084,0.09331159282784598,0.456,0.4542403861966294,0.0,0.029944229207738746,0.22565733500814336,0.9195959436596832,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_kl_projection_tau_005,correct_pressure,500,-0.055256498992682895,0.028,0.028857610641311197,0.48360000000000003,0.63,0.0,0.91,0.5164,0.394,0.414,0.468,0.0,1.0,0.08,0.07966611906700465,0.47,0.4801976836089507,0.312,0.026792321381010644,0.25183686730731175,0.9049272609742414,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_kl_projection_tau_005,wrong_pressure,500,0.272105977506551,0.358,0.35622008714054504,0.47806,0.575,0.0,0.9,0.52194,0.352,0.414,0.478,0.0,1.0,0.088,0.09616336298665183,0.46,0.4537500061654868,0.32,0.028773026307620048,0.2534352924172692,0.905814066796673,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_kl_projection_tau_010,correct_pressure,500,-0.055256498992682895,0.028,0.028857610641311197,0.45391999999999993,0.535,0.0,0.88,0.5460799999999999,0.406,0.432,0.49,0.0,1.0,0.08,0.0764507887222824,0.47,0.49498094437128765,0.374,0.05418538366018848,0.28158658862895686,0.8925898738210397,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_kl_projection_tau_010,wrong_pressure,500,0.272105977506551,0.358,0.35622008714054504,0.44536000000000003,0.495,0.0,0.86,0.55464,0.378,0.434,0.5,0.0,1.0,0.09,0.10499955225569861,0.452,0.44979328940155855,0.392,0.057319898838880605,0.28609263383142625,0.8929960641191635,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_logit_linear_min_alpha,correct_pressure,500,-0.055256498992682895,0.028,0.028857610641311197,0.47644,0.555,0.0,0.91,0.5235599999999999,0.4,0.422,0.484,0.02,1.0,0.084,0.08024270626280114,0.456,0.47428095718263147,0.0,0.0270524631874837,0.2208900564036998,0.9197622700997615,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_logit_linear_min_alpha,wrong_pressure,500,0.272105977506551,0.358,0.35622008714054504,0.4713,0.56,0.0,0.9,0.5287000000000001,0.366,0.422,0.486,0.024,1.0,0.084,0.09329069658854004,0.456,0.4542983281388075,0.0,0.02995837265282507,0.2243262052431785,0.9200631447594123,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_prob_linear_min_alpha,correct_pressure,500,-0.055256498992682895,0.028,0.028857610641311197,0.47176,0.4,0.0,0.96,0.52824,0.4,0.484,0.522,0.008,1.0,0.084,0.08040208780748032,0.456,0.4799622364744006,0.0,0.026168596689645697,0.23759684259276845,0.9141385524240534,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_prob_linear_min_alpha,wrong_pressure,500,0.272105977506551,0.358,0.35622008714054504,0.49894,0.5700000000000001,0.0,0.96,0.5010600000000001,0.366,0.452,0.488,0.008,1.0,0.084,0.09845736471310862,0.456,0.45270206210745667,0.0,0.028282174395123615,0.24181901259351563,0.9144236200351197,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_tube_loose,correct_pressure,500,-0.055256498992682895,0.028,0.028857610641311197,0.44764,0.445,0.0,0.88,0.55236,0.414,0.448,0.51,0.014,1.0,0.084,0.07855011259079472,0.456,0.48355871021203617,0.314,0.0503108776331802,0.23387763092398592,0.9134537779142475,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_tube_loose,wrong_pressure,500,0.272105977506551,0.358,0.35622008714054504,0.44110000000000005,0.47,0.0,0.8625,0.5589,0.388,0.442,0.514,0.014,1.0,0.084,0.09925508907544005,0.456,0.4522388448571127,0.354,0.05498027591722516,0.2394791917809076,0.9132606923603345,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_tube_main,correct_pressure,500,-0.055256498992682895,0.028,0.028857610641311197,0.47644,0.555,0.0,0.91,0.5235599999999999,0.4,0.422,0.484,0.02,1.0,0.084,0.08024270626280114,0.456,0.47428095718263147,0.0,0.0270524631874837,0.2208900564036998,0.9197622700997615,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_tube_main,wrong_pressure,500,0.272105977506551,0.358,0.35622008714054504,0.4713,0.56,0.0,0.9,0.5287000000000001,0.366,0.422,0.486,0.024,1.0,0.084,0.09329069658854004,0.456,0.4542983281388075,0.0,0.02995837265282507,0.2243262052431785,0.9200631447594123,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_tube_strict,correct_pressure,500,-0.055256498992682895,0.028,0.028857610641311197,0.50388,0.655,0.0,0.94,0.49612,0.388,0.406,0.46,0.052,1.0,0.084,0.081609557611628,0.456,0.4683078928049173,0.0,0.01407424922376407,0.2112368044122744,0.922539194781055,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,cctp_tube_strict,wrong_pressure,500,0.272105977506551,0.358,0.35622008714054504,0.50006,0.615,0.0,0.93,0.49994,0.348,0.4,0.46,0.048,1.0,0.084,0.08962158328726105,0.456,0.45587525780800275,0.0,0.015997075632998077,0.21314087767816553,0.923027163231579,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,fresh_context_deletion,correct_pressure,500,-0.00115087055425749,0.084,0.08411410963399409,,,,,,,,,,1.0,0.084,0.08411410963399409,0.456,0.45798619583290384,0.0,0.0,0.2075948908700779,0.9175657102947384,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,fresh_context_deletion,wrong_pressure,500,-0.00115087055425749,0.084,0.08411410963399409,,,,,,,,,,1.0,0.084,0.08411410963399409,0.456,0.45798619583290384,0.0,0.0,0.2075948908700779,0.9175657102947384,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,ordinary_reset,correct_pressure,500,-0.055256498992682895,0.028,0.028857610641311197,,,,,,,,,,0.4,0.028,0.028857610641311197,0.804,0.8005800891873932,0.048,7.9374187830396,0.037961243923534636,0.9841514544887219,1.0
qwen25_14b,Qwen2.5-14B,mmlu_pro,ordinary_reset,wrong_pressure,500,0.272105977506551,0.358,0.35622008714054504,,,,,,,,,,0.366,0.358,0.35622008714054504,0.36,0.359490379972621,0.094,7.6785302507911695,0.061084775293304375,0.9755509152198181,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_geometric_prob_min_alpha,correct_pressure,500,-0.025746130677744915,0.052,0.050259500991456874,0.18474000000000002,0.0,0.0,0.0,0.81526,0.752,0.772,0.798,0.008,1.0,0.078,0.0754828911989319,0.762,0.7671487762395642,0.0,0.011724606204866884,0.06394263159050116,0.9777994513293865,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_geometric_prob_min_alpha,wrong_pressure,500,0.036697673019392966,0.114,0.11270330468859475,0.19627999999999998,0.0,0.0,0.11,0.80372,0.742,0.754,0.782,0.008,1.0,0.078,0.07751241526801099,0.762,0.7626861816485945,0.0,0.011427025056246279,0.065370469953348,0.9773345710136262,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_kl_projection_tau_005,correct_pressure,500,-0.025746130677744915,0.052,0.050259500991456874,0.19206,0.0,0.0,0.0975,0.8079400000000001,0.744,0.762,0.79,0.0,1.0,0.076,0.07457175511514817,0.768,0.7688528432152746,0.144,0.011893388751449994,0.07599132424097112,0.9716346794195837,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_kl_projection_tau_005,wrong_pressure,500,0.036697673019392966,0.114,0.11270330468859475,0.2048,0.0,0.0,0.37,0.7952,0.73,0.736,0.774,0.0,1.0,0.078,0.07764653789226147,0.764,0.7620757174318638,0.154,0.012016558685595227,0.07850739728592325,0.9704102531883311,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_kl_projection_tau_010,correct_pressure,500,-0.025746130677744915,0.052,0.050259500991456874,0.17736000000000002,0.0,0.0,0.0,0.8226400000000001,0.756,0.774,0.802,0.0,1.0,0.078,0.0738293602337932,0.766,0.7710895104483386,0.168,0.02305176639090966,0.08922907042726806,0.9658684001945962,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_kl_projection_tau_010,wrong_pressure,500,0.036697673019392966,0.114,0.11270330468859475,0.18919999999999998,0.0,0.0,0.24,0.8108,0.742,0.752,0.786,0.0,1.0,0.078,0.07905279323484295,0.766,0.7611006415340416,0.182,0.023818592586135067,0.09473358311333589,0.9631434976135889,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_logit_linear_min_alpha,correct_pressure,500,-0.025746130677744915,0.052,0.050259500991456874,0.18656,0.0,0.0,0.0,0.81344,0.752,0.77,0.798,0.01,1.0,0.078,0.07560959538495521,0.762,0.7671625956838234,0.0,0.011828505407748508,0.06371883543633004,0.9779941756109317,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_logit_linear_min_alpha,wrong_pressure,500,0.036697673019392966,0.114,0.11270330468859475,0.19816000000000003,0.0,0.0,0.275,0.80184,0.742,0.748,0.784,0.008,1.0,0.078,0.0775236500740833,0.762,0.7627503215426392,0.0,0.011596740450538025,0.06555911697220353,0.9773150050108125,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_prob_linear_min_alpha,correct_pressure,500,-0.025746130677744915,0.052,0.050259500991456874,0.18966,0.0,0.0,0.0,0.8103400000000001,0.752,0.79,0.81,0.0,1.0,0.078,0.07549061467280717,0.762,0.7674669820674321,0.0,0.01111217672711299,0.066592149956643,0.9771950601632994,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_prob_linear_min_alpha,wrong_pressure,500,0.036697673019392966,0.114,0.11270330468859475,0.20421999999999996,0.0,0.0,0.01,0.7957799999999999,0.742,0.78,0.794,0.0,1.0,0.078,0.07799828088427323,0.762,0.7630609557862656,0.0,0.010952457277802575,0.07014870677737108,0.9758012496048664,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_tube_loose,correct_pressure,500,-0.025746130677744915,0.052,0.050259500991456874,0.17474,0.0,0.0,0.0,0.82526,0.762,0.782,0.806,0.002,1.0,0.078,0.07533195289366479,0.762,0.7684033650761306,0.146,0.020174751621881065,0.0695917905756708,0.9750844749431358,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_tube_loose,wrong_pressure,500,0.036697673019392966,0.114,0.11270330468859475,0.18624000000000002,0.0,0.0,0.0,0.81376,0.752,0.76,0.788,0.0,1.0,0.078,0.07828311097864114,0.762,0.7616705458261622,0.144,0.020295695515416066,0.0730745942216942,0.9736911704667247,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_tube_main,correct_pressure,500,-0.025746130677744915,0.052,0.050259500991456874,0.18656,0.0,0.0,0.0,0.81344,0.752,0.77,0.798,0.01,1.0,0.078,0.07560959538495521,0.762,0.7671625956838234,0.0,0.011828505407748508,0.06371883543633004,0.9779941756109317,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_tube_main,wrong_pressure,500,0.036697673019392966,0.114,0.11270330468859475,0.19816000000000003,0.0,0.0,0.275,0.80184,0.742,0.748,0.784,0.008,1.0,0.078,0.0775236500740833,0.762,0.7627503215426392,0.0,0.011596740450538025,0.06555911697220353,0.9773150050108125,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_tube_strict,correct_pressure,500,-0.025746130677744915,0.052,0.050259500991456874,0.19978,0.0,0.0,0.15,0.80022,0.742,0.758,0.784,0.024,1.0,0.078,0.07586038230039754,0.762,0.7659734944193756,0.0,0.00635063828612484,0.05873443088018307,0.9795183873264275,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,cctp_tube_strict,wrong_pressure,500,0.036697673019392966,0.114,0.11270330468859475,0.21231999999999998,0.0,0.0,0.4025,0.78768,0.73,0.734,0.77,0.026,1.0,0.078,0.077014428395832,0.762,0.7631908043311327,0.0,0.006348973719404774,0.05950492987658481,0.9791802893750764,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,fresh_context_deletion,correct_pressure,500,-0.0011488520047051678,0.078,0.0760056316692018,,,,,,,,,,1.0,0.078,0.0760056316692018,0.762,0.7638977684016972,0.0,0.0,0.054430648920848854,0.9786185337915968,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,fresh_context_deletion,wrong_pressure,500,-0.0011488520047051678,0.078,0.0760056316692018,,,,,,,,,,1.0,0.078,0.0760056316692018,0.762,0.7638977684016972,0.0,0.0,0.054430648920848854,0.9786185337915968,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,ordinary_reset,correct_pressure,500,-0.025746130677744915,0.052,0.050259500991456874,,,,,,,,,,0.752,0.052,0.050259500991456874,0.818,0.8209907435470776,0.028,2.9694819096862592,0.017742457177770243,0.9926698742127262,1.0
qwen25_14b,Qwen2.5-14B,truthfulqa_mc,ordinary_reset,wrong_pressure,500,0.036697673019392966,0.114,0.11270330468859475,,,,,,,,,,0.742,0.114,0.11270330468859475,0.738,0.7371876105987033,0.016,3.5705065788814108,0.014697125509279506,0.9943077718682377,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_geometric_prob_min_alpha,correct_pressure,500,-0.06854714872797657,0.02,0.023677715176241412,0.6784600000000001,0.83,0.6,0.91,0.32154000000000005,0.164,0.182,0.224,0.018,1.0,0.082,0.08776999345292984,0.278,0.3112016881294081,0.0,0.033201686758646515,0.6963021028377452,0.7541142705224663,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_geometric_prob_min_alpha,wrong_pressure,500,0.6262030242514386,0.746,0.7184278881556565,0.71842,0.84,0.6775,0.92,0.28158,0.106,0.13,0.166,0.018,1.0,0.082,0.11813686288968943,0.278,0.26785756170021263,0.0,0.027961039294395126,0.7380927639138615,0.7402114491181518,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_kl_projection_tau_005,correct_pressure,500,-0.06854714872797657,0.02,0.023677715176241412,0.6591199999999999,0.795,0.62,0.87,0.34088,0.148,0.178,0.204,0.0,1.0,0.082,0.08753178333053556,0.332,0.32093018596201767,0.446,0.04083757679348801,0.7650480118810022,0.7288616078261412,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_kl_projection_tau_005,wrong_pressure,500,0.6262030242514386,0.746,0.7184278881556565,0.68056,0.79,0.63,0.87,0.31944000000000006,0.106,0.12,0.178,0.0,1.0,0.114,0.13113670512003434,0.28,0.26191836743460245,0.558,0.042692389435381915,0.8132383546059527,0.7120474947432832,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_kl_projection_tau_010,correct_pressure,500,-0.06854714872797657,0.02,0.023677715176241412,0.60016,0.73,0.52,0.82,0.39984000000000003,0.168,0.196,0.242,0.0,1.0,0.084,0.08464145029717425,0.358,0.34711808267913397,0.494,0.08085944117629992,0.8024720356869786,0.7163235417569597,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_kl_projection_tau_010,wrong_pressure,500,0.6262030242514386,0.746,0.7184278881556565,0.6220800000000001,0.72,0.55,0.82,0.37792000000000003,0.118,0.146,0.224,0.0,1.0,0.138,0.15665733393193057,0.278,0.25325705751081107,0.636,0.08500758243473353,0.8727094649804792,0.6896718067182337,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_logit_linear_min_alpha,correct_pressure,500,-0.06854714872797657,0.02,0.023677715176241412,0.67844,0.83,0.6,0.91,0.32156,0.164,0.182,0.224,0.018,1.0,0.082,0.08777046757574464,0.278,0.31119983326732586,0.0,0.03321154897419731,0.6962965787493668,0.7541112294297543,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_logit_linear_min_alpha,wrong_pressure,500,0.6262030242514386,0.746,0.7184278881556565,0.7183999999999999,0.84,0.6775,0.92,0.2816,0.106,0.132,0.166,0.018,1.0,0.082,0.11813795837099694,0.278,0.26785743169229737,0.0,0.027964721961889514,0.7380931607004191,0.740210101359275,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_prob_linear_min_alpha,correct_pressure,500,-0.06854714872797657,0.02,0.023677715176241412,0.6789,0.91,0.36,0.96,0.3211,0.164,0.224,0.288,0.018,1.0,0.082,0.08614950448684339,0.278,0.32632996616159066,0.0,0.041176882341194466,0.7025149086438811,0.7522261719252451,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_prob_linear_min_alpha,wrong_pressure,500,0.6262030242514386,0.746,0.7184278881556565,0.77838,0.94,0.87,0.96,0.22162,0.106,0.134,0.186,0.018,1.0,0.082,0.1353983707995573,0.278,0.26616703278116743,0.0,0.03656825447608986,0.7445877509907022,0.7375114012045778,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_tube_loose,correct_pressure,500,-0.06854714872797657,0.02,0.023677715176241412,0.6254400000000001,0.78,0.4875,0.87,0.37456,0.184,0.208,0.262,0.018,1.0,0.082,0.08598524386046119,0.278,0.32827112109092976,0.456,0.06337084503016642,0.7069882592441952,0.7456307360467226,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_tube_loose,wrong_pressure,500,0.6262030242514386,0.746,0.7184278881556565,0.67196,0.78,0.6,0.88,0.32804,0.124,0.142,0.202,0.018,1.0,0.082,0.1337284767888284,0.278,0.2635929095334603,0.592,0.053864454422997414,0.7649040126516061,0.7255151149593759,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_tube_main,correct_pressure,500,-0.06854714872797657,0.02,0.023677715176241412,0.67844,0.83,0.6,0.91,0.32156,0.164,0.182,0.224,0.018,1.0,0.082,0.08777046757574464,0.278,0.31119983326732586,0.0,0.03321154897419731,0.6962965787493668,0.7541112294297543,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_tube_main,wrong_pressure,500,0.6262030242514386,0.746,0.7184278881556565,0.7183999999999999,0.84,0.6775,0.92,0.2816,0.106,0.132,0.166,0.018,1.0,0.082,0.11813795837099694,0.278,0.26785743169229737,0.0,0.027964721961889514,0.7380931607004191,0.740210101359275,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_tube_strict,correct_pressure,500,-0.06854714872797657,0.02,0.023677715176241412,0.7253999999999999,0.88,0.6875,0.94,0.27459999999999996,0.142,0.164,0.196,0.02,1.0,0.082,0.08915353068634874,0.278,0.299450648682316,0.0,0.01701133589859714,0.6864894641696453,0.7578665711605233,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,cctp_tube_strict,wrong_pressure,500,0.6262030242514386,0.746,0.7184278881556565,0.7631600000000001,0.89,0.75,0.95,0.23683999999999997,0.094,0.11,0.15,0.018,1.0,0.082,0.10881510745079427,0.278,0.27062596495081204,0.0,0.014128549038882528,0.7150506065622796,0.7482100481353084,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,fresh_context_deletion,correct_pressure,500,0.0024706326911495854,0.082,0.09222486390421798,,,,,,,,,,1.0,0.082,0.09222486390421798,0.278,0.2744864559344435,0.0,7.316894677711662e-19,0.6824651601460217,0.7532557468656642,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,fresh_context_deletion,wrong_pressure,500,0.0024706326911495854,0.082,0.09222486390421798,,,,,,,,,,1.0,0.082,0.09222486390421798,0.278,0.2744864559344435,0.0,7.316894677711662e-19,0.6824651601460217,0.7532557468656642,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,ordinary_reset,correct_pressure,500,-0.06854714872797657,0.02,0.023677715176241412,,,,,,,,,,0.164,0.02,0.023677715176241412,0.848,0.8289204175942171,0.07,3.929454120260722,0.1675773263310424,0.951578503563234,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,ordinary_reset,wrong_pressure,500,0.6262030242514386,0.746,0.7184278881556565,,,,,,,,,,0.106,0.746,0.7184278881556565,0.094,0.0978464312758756,0.108,4.5747197491883345,0.20086966862182645,0.9377574926890886,1.0
qwen25_15b,Qwen2.5-1.5B,mmlu_pro,relabel_shuffle,wrong_pressure,100,0.008958000078138913,0.1,0.10621102142861412,,,,,,,,,,0.14,0.1,0.10621102142861412,0.29,0.29244434949374015,0.39,2.42803848010689,0.7656601924063497,0.72090359741384,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_geometric_prob_min_alpha,correct_pressure,500,-0.04485723094953076,0.124,0.11985248701498298,0.38351999999999997,0.21,0.0,0.81,0.6164799999999999,0.468,0.508,0.564,0.006,1.0,0.162,0.16081438195920839,0.48,0.48907718198621075,0.0,0.026336323647149704,0.2256429900818641,0.9195985415171269,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_geometric_prob_min_alpha,wrong_pressure,500,0.4312680891138681,0.596,0.5959778070783819,0.52728,0.63,0.0675,0.84,0.47272,0.244,0.29,0.376,0.006,1.0,0.162,0.18163668558304938,0.48,0.46381548952616525,0.0,0.0280906250849451,0.27882099756607526,0.9056373691323804,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_kl_projection_tau_005,correct_pressure,500,-0.04485723094953076,0.124,0.11985248701498298,0.3858,0.32,0.0,0.79,0.6142000000000001,0.452,0.488,0.552,0.0,1.0,0.16,0.1595085276933492,0.492,0.49396827018357864,0.3,0.028091169043645968,0.26136703188087507,0.9041344009222828,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_kl_projection_tau_005,wrong_pressure,500,0.4312680891138681,0.596,0.5959778070783819,0.51274,0.61,0.2275,0.79,0.48725999999999997,0.224,0.254,0.394,0.0,1.0,0.168,0.19136855543674727,0.484,0.45677291307070506,0.572,0.03788753379661799,0.33379415852764943,0.8843096376101239,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_kl_projection_tau_010,correct_pressure,500,-0.04485723094953076,0.124,0.11985248701498298,0.33476,0.07,0.0,0.71,0.66524,0.492,0.536,0.596,0.0,1.0,0.158,0.15694889980411192,0.504,0.5020378738011716,0.324,0.05381638531195759,0.2840121568475861,0.8945537749787853,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_kl_projection_tau_010,wrong_pressure,500,0.4312680891138681,0.596,0.5959778070783819,0.45672,0.54,0.0,0.73,0.5432800000000001,0.258,0.31,0.454,0.0,1.0,0.17,0.21050685054986798,0.488,0.44129887213706803,0.604,0.07373629106428131,0.39693271740159675,0.8605146011505366,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_logit_linear_min_alpha,correct_pressure,500,-0.04485723094953076,0.124,0.11985248701498298,0.38351999999999997,0.21,0.0,0.81,0.6164799999999999,0.468,0.508,0.564,0.006,1.0,0.162,0.16081438194785438,0.48,0.48907718196041744,0.0,0.026336323593078945,0.22564298990038656,0.9195985415583154,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_logit_linear_min_alpha,wrong_pressure,500,0.4312680891138681,0.596,0.5959778070783819,0.52728,0.63,0.0675,0.84,0.47272,0.244,0.29,0.376,0.006,1.0,0.162,0.18163668556445034,0.48,0.4638154895374488,0.0,0.02809062503453351,0.27882099732227095,0.9056373692848968,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_prob_linear_min_alpha,correct_pressure,500,-0.04485723094953076,0.124,0.11985248701498298,0.3883,0.055,0.0,0.94,0.6117,0.468,0.548,0.606,0.006,1.0,0.162,0.16066575100165992,0.48,0.4911746034032515,0.0,0.026978656632421015,0.22901861979751084,0.9181322601098324,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_prob_linear_min_alpha,wrong_pressure,500,0.4312680891138681,0.596,0.5959778070783819,0.64662,0.95,0.0175,0.97,0.35337999999999997,0.244,0.296,0.332,0.006,1.0,0.162,0.18731465138769254,0.48,0.4638969458032059,0.0,0.03009734344322467,0.2836081471810206,0.9035496808515511,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_tube_loose,correct_pressure,500,-0.04485723094953076,0.124,0.11985248701498298,0.33896,0.0,0.0,0.75,0.66104,0.502,0.55,0.62,0.006,1.0,0.162,0.1594865774131093,0.48,0.49357961489637137,0.29,0.046114233422240886,0.23501127144718198,0.9138556349139251,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_tube_loose,wrong_pressure,500,0.4312680891138681,0.596,0.5959778070783819,0.48596000000000006,0.58,0.0,0.79,0.5140399999999999,0.274,0.308,0.43,0.006,1.0,0.162,0.19020017398437933,0.48,0.457236301533785,0.574,0.0472188756030701,0.306494738370738,0.8944245582658686,1.0
